country,state,city,thana,union,zipcode
Bangladesh,Rangpur,Kurigram,Kurigram Sadar,Pandul,5601
Bangladesh,Rangpur,Kurigram,Kurigram Sadar,Phulbari,5680
Bangladesh,Rangpur,Kurigram,Nageshwar,Nageshwar,5660
Bangladesh,Rangpur,Kurigram,Rajarhat,Nazimkhan,5611
Bangladesh,Rangpur,Kurigram,Rajarhat,Rajarhat,5610
Bangladesh,Rangpur,Kurigram,Rajibpur,Rajibpur,5650
Bangladesh,Rangpur,Kurigram,Roumari,Roumari,5640
Bangladesh,Rangpur,Kurigram,Ulipur,Bazarhat,5621
Bangladesh,Rangpur,Kurigram,Ulipur,Ulipur,5620
Bangladesh,Rangpur,Lalmonirhat,Aditmari,Aditmari,5510
Bangladesh,Rangpur,Lalmonirhat,Hatibandha,Hatibandha,5530
Bangladesh,Rangpur,Lalmonirhat,Lalmonirhat Sadar,Kulaghat SO,5502
Bangladesh,Rangpur,Lalmonirhat,Lalmonirhat Sadar,Lalmonirhat Sadar,5500
Bangladesh,Rangpur,Lalmonirhat,Lalmonirhat Sadar,Moghalhat,5501
Bangladesh,Rangpur,Lalmonirhat,Patgram,Baura,5541
Bangladesh,Rangpur,Lalmonirhat,Patgram,Burimari,5542
Bangladesh,Rangpur,Lalmonirhat,Patgram,Patgram,5540
Bangladesh,Rangpur,Lalmonirhat,Tushbhandar,Tushbhandar,5520
Bangladesh,Rangpur,Nilphamari,Dimla,Dimla,5350
Bangladesh,Rangpur,Nilphamari,Dimla,Ghaga Kharibari,5351
Bangladesh,Rangpur,Nilphamari,Domar,Chilahati,5341
Bangladesh,Rangpur,Nilphamari,Domar,Domar,5340
Bangladesh,Rangpur,Nilphamari,Jaldhaka,Jaldhaka,5330
Bangladesh,Rangpur,Nilphamari,Kishoriganj,Kishoriganj,5320
Bangladesh,Rangpur,Nilphamari,Nilphamari Sadar,Nilphamari Sadar,5300
Bangladesh,Rangpur,Nilphamari,Nilphamari Sadar,Nilphamari Sugar Mil,5301
Bangladesh,Rangpur,Nilphamari,Syedpur,Syedpur,5310
Bangladesh,Rangpur,Nilphamari,Syedpur,Syedpur Upashahar,5311
Bangladesh,Rangpur,Panchagarh,Boda,Boda,5010
Bangladesh,Rangpur,Panchagarh,Chotto Dab,Chotto Dab,5040
Bangladesh,Rangpur,Panchagarh,Chotto Dab,Mirjapur,5041
Bangladesh,Rangpur,Panchagarh,Dabiganj,Dabiganj,5020
Bangladesh,Rangpur,Panchagarh,Panchagra Sadar,Panchagar Sadar,5000
Bangladesh,Rangpur,Panchagarh,Tetulia,Tetulia,5030
Bangladesh,Rangpur,Rangpur,Badarganj,Badarganj,5430
Bangladesh,Rangpur,Rangpur,Badarganj,Shyampur,5431
Bangladesh,Rangpur,Rangpur,Gangachara,Gangachara,5410
Bangladesh,Rangpur,Rangpur,Kaunia,Haragachh,5441
Bangladesh,Rangpur,Rangpur,Kaunia,Kaunia,5440
Bangladesh,Rangpur,Rangpur,Mithapukur,Mithapukur,5460
Bangladesh,Rangpur,Rangpur,Pirgachha,Pirgachha,5450
Bangladesh,Rangpur,Rangpur,Rangpur Sadar,Alamnagar,5402
Bangladesh,Rangpur,Rangpur,Rangpur Sadar,Mahiganj,5403
Bangladesh,Rangpur,Rangpur,Rangpur Sadar,Rangpur Cadet Colleg,5404
Bangladesh,Rangpur,Rangpur,Rangpur Sadar,Rangpur Carmiecal Col,5405
Bangladesh,Rangpur,Rangpur,Rangpur Sadar,Rangpur Sadar,5400
Bangladesh,Rangpur,Rangpur,Rangpur Sadar,Rangpur Upa-Shahar,5401
Bangladesh,Rangpur,Rangpur,Taraganj,Taraganj,5420
Bangladesh,Rangpur,Thakurgaon,Baliadangi,Baliadangi,5140
Bangladesh,Rangpur,Thakurgaon,Baliadangi,Lahiri,5141
Bangladesh,Rangpur,Thakurgaon,Jibanpur,Jibanpur,5130
Bangladesh,Rangpur,Thakurgaon,Pirganj,Pirganj,5110
Bangladesh,Rangpur,Thakurgaon,Pirganj,Pirganj,5470
Bangladesh,Rangpur,Thakurgaon,Rani Sankail,Nekmarad,5121
Bangladesh,Rangpur,Thakurgaon,Rani Sankail,Rani Sankail,5120
Bangladesh,Rangpur,Thakurgaon,Thakurgaon Sadar,Ruhia,5103
Bangladesh,Rangpur,Thakurgaon,Thakurgaon Sadar,Shibganj,5102
Bangladesh,Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Road,5101
Bangladesh,Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Sadar,5100
